Word	60_70	70_80	80_90	90_00	Frequency
clothing	0.40278334834546053	0.39397131637223326	0.3996415417449813	0.4029318942609722	2986
clutch	0.4549837968657219	0.44686813293355027	0.4453908243116351	0.4444757329113244	2746
coach	0.4499822457150052	0.4452425660434087	0.43849457702164246	0.4376898365035349	7126
coat	0.339610963116733	0.33727776477843485	0.34967076489099136	0.36074301417203253	7551
coin	0.4175328740923398	0.4170578365096347	0.41785461031279864	0.4207968840383835	2456
collective	0.4748194067682784	0.47224341505988876	0.48772459581747885	0.4999116242691398	2143
combine	0.4838402591368699	0.49000189351141904	0.49146438718520435	0.4452589576072531	1775
commerce	0.41420694755340903	0.4150506232642539	0.41947723939793724	0.4162722873698881	2339
compact	0.5287454836638593	0.5301123638637488	0.5275481728019343	0.5178280102005519	1231
comparison	0.3388606869087082	0.33962947528815224	0.344941328545491	0.34833653195246733	2257
conclude	0.29311367323902804	0.2988711046264565	0.3006761589402009	0.29711254718793517	2246
conditions	0.2954657192080525	0.2977504782492736	0.2941858709836687	0.2957727966361758	1241
confession	0.32990809580163416	0.33712431934049725	0.34333587868023374	0.3382155937652716	1412
confin	0.3881188011530478	0.3819196270585541	0.38552990458686287	0.4001884166199517	1273
confront	0.42309924716965047	0.42184357685226465	0.4204075545857	0.4208938546019838	2590
congregation	0.3236628717128659	0.3223694511169622	0.32483289962849216	0.3231657205265343	1189
conscience	0.32520199401725985	0.3206792932920783	0.32357050332378207	0.3238857575606412	1737
consistently	0.5114543936228472	0.5232306738789366	0.5337144619480392	0.5323195727654877	1091
consult	0.42090034065705834	0.44496539396970786	0.4675131591180969	0.4684360381234619	2544
consultant	0.33862085049391777	0.34101468099510807	0.3522815828995956	0.35726200955871745	1913
contact	0.3998918185814783	0.40502456153433863	0.42814665433462296	0.447451501907113	6934
container	0.3503154198074384	0.35046924349989406	0.34292287053857823	0.3366576981803383	1506
context	0.3553134992336734	0.36205406322295725	0.3638634962738395	0.3682277295706948	2488
contrast	0.3824080020578067	0.3837668136105396	0.38276852343686113	0.3815610646789658	4515
convict	0.3491001166173697	0.3470825914431883	0.3472463668241243	0.3485502545474841	2081
cost	0.3641342681629853	0.37128784442398394	0.37357703409873727	0.37768902051972963	19483
couch	0.3012101729780685	0.30180987474661486	0.3063870795424769	0.31385088077323864	3221
count	0.44016040124774664	0.4451663376211949	0.439127349401626	0.4301698227694914	10527
couple	0.4502608160437012	0.45816048712527063	0.4621419504308051	0.4599754160662285	14833
creature	0.3321963638247541	0.33444370492099346	0.3297723591749117	0.3285417196568168	5166
credit	0.4275010302401096	0.44533648214648935	0.44202332550458123	0.43750441227512965	7957
crisis	0.3149434096978337	0.32329507848917477	0.3257307058648746	0.32715308776246754	5265
crop	0.3655349225583738	0.3708347847391637	0.37903697775771017	0.382178616431521	4065
crunch	0.4751130572439088	0.47962588360984365	0.4891119174803321	0.4750773746939894	1328
cuban	0.4260035227454942	0.428553253894221	0.43973936976580436	0.45083393109955416	2291
curious	0.5030519681467819	0.5029119364041933	0.49972242912558396	0.4873452703947589	3626
curtain	0.33034592511026745	0.32855369894117475	0.326201940661287	0.3196161829937504	3395
curve	0.469283368052355	0.4678608633395644	0.47042228698210536	0.469961147747839	4386
cute	0.3821741788266738	0.3739613323299297	0.3680908917331791	0.37705959393716565	1305
daisy	0.4320942271504386	0.40732578359218374	0.45043584700757344	0.46419702338826996	2578
damned	0.4151548877826689	0.4177693079073275	0.4177688248586833	0.4163846776754519	2057
dar	0.4462298084636669	0.4433669292391907	0.453791197800025	0.47017473468087106	1783
dare	0.3684162056025061	0.3768522437073663	0.3950290724452361	0.40607271898705993	2292
dazzle	0.5224678417091175	0.524661744824071	0.5188641205043478	0.5019463468275893	1377
dealer	0.3377792239837335	0.33701739810418385	0.3350538930603978	0.3365651022293197	2992
decree	0.34640483104477954	0.3431837009721491	0.3411409204831132	0.3530961813305645	1017
dedicate	0.4854839183416349	0.4886903688055562	0.4910807515758887	0.49795003627522477	1901
deep	0.49570818736846034	0.49618945888352084	0.4975721216703416	0.4971005225931251	21676
defeat	0.3863692492702234	0.3916707004059274	0.39787263029630926	0.4037859380354401	3161
deliver	0.4697130242073129	0.4709154369632539	0.4755967020395158	0.47369207009122594	6103
delivery	0.40539187247149433	0.4025181329001943	0.4055900570854196	0.4111271112038472	2473
demand	0.4396570653577583	0.4403646880609032	0.44669928927985186	0.4494216527592611	11359
dependent	0.3708622968543698	0.376624106704567	0.39086533823391495	0.392677414278159	1915
deposit	0.47173905921726655	0.4629613945394436	0.4803580186333632	0.4920716577655595	2414
designate	0.5640649590148328	0.5675246344011774	0.5677317777221961	0.5705626682652518	1385
designer	0.3768441441688979	0.3842347540379311	0.38537153527821916	0.3840347026262929	2138
desir	0.42170025927651117	0.4258366464618237	0.426150774152481	0.42378965246082856	1588
detail	0.385411463113147	0.38745467254695204	0.3830890870964669	0.3886942497280978	11749
detroit	0.4771903440492104	0.47806545570590847	0.4819329886238307	0.48043304206585336	2582
diego	0.36793616237793536	0.3643818806413314	0.38364370420953586	0.39240329727563505	1593
dining	0.24809834693243601	0.2560368494139966	0.2626489501321926	0.2658737233298172	2543
dirt	0.41368151459733793	0.4142748984549541	0.40519157731806776	0.4037463324355641	3668
discard	0.4985396817982592	0.4913036984693113	0.4965439816280543	0.49114903480225486	1312
disease	0.2554594360446839	0.25223463527156975	0.2554322349299979	0.25740192324380057	8588
disk	0.3839456576667068	0.3700777779920854	0.3456305859547511	0.34933419200880883	1361
dismay	0.3603876718170146	0.36149690002280416	0.3471916760195362	0.34054928983525135	1189
disorder	0.30434836322125786	0.30161845940553866	0.28675480467141357	0.2705667321030387	1828
dispatch	0.4623699924159475	0.46968323996785055	0.4695265246089813	0.4718013057541426	1464
dispute	0.35240919654399055	0.36311565287946485	0.3696196430435339	0.37614208575215446	3093
dissolve	0.39471526259116413	0.4097307405690637	0.42151970270518313	0.42408648943776683	2064
disturb	0.47812958357792434	0.48369289004685706	0.4906101309953666	0.48969391262629686	3674
division	0.42093532217014384	0.42759041196486436	0.43112305548846563	0.4267685804467205	6368
document	0.35887386585840986	0.36614069856400666	0.385390112638936	0.3929216562170825	4599
domain	0.35822223292091604	0.361501422524545	0.3728256231275887	0.3823209238433917	1065
don	0.38127480224672994	0.4440175260491893	0.4469189943152506	0.40228054912797867	7174
doubt	0.3257707826279715	0.32637714919639044	0.32633961427307884	0.32587081679255003	11189
dramatic	0.4979714627039196	0.5002725517250899	0.5045374427321995	0.5093584405310762	3010
drape	0.4420492056876618	0.4336660018098352	0.4324340489256966	0.43272708050267567	1556
drew	0.497367423165025	0.46444501884210215	0.4964675205732364	0.47671276464542156	1199
drink	0.37322924425573734	0.3786950000201184	0.3791436685908098	0.3809059574940554	19972
drug	0.3829226115804213	0.3814519659470323	0.38458950289128163	0.38528618359639066	11816
drum	0.3646105230224231	0.36765488148613085	0.3680015798395165	0.3688897463865551	2529
dutch	0.46255022570844534	0.477865992269321	0.4960922196369931	0.5178244707156774	2195
eagle	0.3445097736130028	0.348055200957907	0.36937794630939036	0.37320208296001195	1827
east	0.4611614581120658	0.4606379620192164	0.4616377970757208	0.4611335044844351	14147
economist	0.33910574036357	0.3483147242183446	0.3524336309218843	0.35037641253724405	2875
edge	0.380334118984177	0.3781362847921646	0.37436545301116214	0.3737680673577953	13679
effort	0.33055983614105455	0.33289029525291847	0.3346621240031541	0.33515062336554086	16731
elegant	0.4666570887479828	0.4619539384568576	0.46187001528120664	0.4597751451053909	1953
elementary	0.4280178673935744	0.4393243463555166	0.4397285625549662	0.4012129070451642	1499
elephant	0.35998741312134547	0.3639165723314791	0.3732309821286249	0.3677903166651226	1615
eliminate	0.4099812670412603	0.4082563461992577	0.4137368772819144	0.41642484067062	3624
emphasize	0.36294654350385186	0.37335782566878417	0.3783957604408946	0.37777975734105257	3000
encourag	0.4423876319050874	0.43765193131612473	0.43509798491334695	0.43342201279802933	1389
endorse	0.3454713660657921	0.34670980440572835	0.36870840084131784	0.3831156785127704	1435
enemy	0.33690735320122595	0.329165444608433	0.3292838931793914	0.332198999460126	7701
energy	0.45574297267202923	0.45590709600855683	0.45296212391137575	0.45408160020659843	12308
entrance	0.3396213581302196	0.3384699671335738	0.3414291323936875	0.34345241953045247	4111
environmental	0.40512684825672524	0.39708575235514126	0.40123913926889104	0.40040808302523095	4165
equip	0.39746603925628754	0.3960228666282001	0.39910380823703717	0.3966037452792467	1691
equity	0.3762093118959614	0.3861594178159927	0.3727450348663155	0.40250968695016764	1124
er	0.4484834433344446	0.4503730735670041	0.4613391435922224	0.4517309161200203	2555
error	0.3124869916137348	0.3127533531541708	0.31803390547566374	0.32037718670239235	2988
estimate	0.43392914095658236	0.42955727595861165	0.43095270177480866	0.42957837659373177	8113
ethnic	0.35095172998588586	0.36035201729212074	0.36190565365532185	0.357428384960107	1804
evidently	0.5259033112899951	0.5289972890927608	0.5246143946499988	0.5101573338004947	1070
exchange	0.46339136843948797	0.46870343410810794	0.46700692611778954	0.4721179363478805	8310
excuse	0.39885467003893355	0.3974432002617718	0.39353178183823834	0.3923384519716817	4280
expansion	0.36786754740223604	0.36480213679000345	0.3817220077247596	0.3915654440284789	2411
experience	0.43456469052599045	0.4414246981103188	0.449083023864148	0.4547333801261377	18450
explanation	0.2790499049248818	0.2783120393012227	0.2772190672333656	0.27674845921733693	4067
external	0.45283635279667867	0.457233500174971	0.4662793428268202	0.4711139500973489	1578
extremely	0.43672131080000937	0.4335087869779935	0.43285487535673817	0.4356686854799528	3563
face	0.45549383178220637	0.4580297377555879	0.45696352352469577	0.4539965755833739	69498
fairy	0.2829906887775737	0.28002415833604455	0.2811470588369198	0.2857146176798013	1120
faith	0.33867208779764213	0.3314647853391486	0.3430461836711687	0.34724330075232984	6468
familiar	0.4886619521794414	0.4907763852081048	0.4912013295941961	0.4892377752757757	6734
family	0.4146535903675716	0.41651457381652046	0.4208882568151632	0.42219991820929303	42450
fanny	0.39447448670138346	0.3975425019897995	0.38610125759154035	0.43488561474352155	1316
father	0.37415089971329907	0.37489339485854584	0.3705789595049301	0.3681029060104448	49537
federal	0.4045477711222239	0.4086989012706264	0.4118371802945225	0.41355962140783553	18136
fever	0.3202350786167681	0.3251356392982094	0.32679861844948416	0.3212540130685969	2312
fiction	0.27438910628104585	0.27304165196763225	0.28126768991335194	0.2798941324083226	2747
fig	0.23994505904842142	0.22868114811065204	0.2522339126483914	0.27404177438152555	2306
fighter	0.344529177497273	0.3449025512431391	0.3377648332445952	0.33859435616803	2412
flashlight	0.29573428294921056	0.2958249688472612	0.29491274794076716	0.29774869349246486	1268
fleet	0.4578715295673804	0.4542573511989854	0.4699500911151233	0.47852831183181027	2474
flush	0.4876218826396785	0.49197556014030935	0.492331187342175	0.4935775008356268	2278
folk	0.4036916019063226	0.40620576959915733	0.4030634771142843	0.3964999706253294	5895
ford	0.4410671069770601	0.44175959184532504	0.4296349997512544	0.4171105444536507	6772
form	0.5523770828661516	0.5522689550687198	0.5522069500251219	0.5572655225105555	30140
forty	0.4561564387574742	0.45757472422231454	0.45231253514257974	0.4490284556795813	7353
fragment	0.43830303156679806	0.4378524052198433	0.4362132532541852	0.4461448419513064	1627
francisco	0.3697973060240966	0.36878058564370336	0.36415615421329967	0.35950092096834646	5454
frankly	0.4475476534506661	0.42958871718900615	0.42413897995457833	0.42132356983190483	1293
fresh	0.5101451451911988	0.5125250996960445	0.5126012318853772	0.5053629274556917	8391
freshman	0.3918577541883007	0.39084387447184493	0.37930940168206906	0.3747740648521879	1114
fur	0.4689046666478558	0.45654765276987247	0.4327107297767312	0.42081590582721845	2682
gain	0.4546634633913331	0.45845888607455726	0.46452468824898735	0.4618218972985651	9297
gallery	0.33743085295062447	0.34047313448707783	0.34246312894158804	0.3458886689789885	3266
garbage	0.3160219233834184	0.31918157400044744	0.31989752822692735	0.32105630378974254	2154
gasoline	0.3882013597383046	0.3691675137651947	0.3619736536109275	0.3606592398133054	1967
gender	0.3846379972839796	0.398525608486269	0.3939767186009685	0.3828055959046185	1162
gene	0.40573035958642845	0.40826734140526333	0.38727897875513506	0.372313698102976	3459
general	0.5108949057662086	0.5138922098022008	0.5198728654180145	0.5205584983985799	30839
giggle	0.26206176376177576	0.2537343835477487	0.24813306522616102	0.25312982613751056	1508
give	0.4388559005960499	0.4386143005968047	0.43728118489488527	0.4322300090739445	100291
gleam	0.45111613038521053	0.4508067246592756	0.4458365718160086	0.4482158543490577	2253
glitter	0.46058623533996373	0.458896116599957	0.45795756731527215	0.44993063387334564	1508
goodbye	0.2430303370405361	0.24400224398631506	0.24695733163313824	0.2533367621906952	1616
govern	0.4501067006668557	0.4498045393050833	0.44192187954340445	0.44183611301700165	2222
gown	0.2728457967926811	0.26949058138564924	0.264259188145937	0.26203736472878375	1551
gray	0.48819355083417215	0.4875774045664149	0.4845987392057069	0.48015085834581905	10454
guarantee	0.4181650591715851	0.4194241197918019	0.4178276523490036	0.4133751761769908	3728
guess	0.26017655870400747	0.2652043643238283	0.26713971291816524	0.26385146360646794	13198
gum	0.39179517345208675	0.3878356476181321	0.376790896581913	0.3766790140189298	1408
gym	0.379864473824302	0.3754542858013565	0.37614998472603867	0.37768582804736933	1192
habitat	0.31848991995660125	0.3073487909208417	0.3063662007907593	0.31291192942513296	1053
harder	0.3969871398747304	0.38908543730325446	0.3795162021750089	0.3824857528779814	1862
head	0.47407549778294394	0.47235035085300203	0.46484324146266787	0.45819458922882417	64189
heate	0.535269768364173	0.5438171386098603	0.5445929062652499	0.5412336361112221	1436
heel	0.35961955682843133	0.3668412451991662	0.3655702311123609	0.36175402243981203	3455
herald	0.4046016349125159	0.4107936263382214	0.40609770717910476	0.41313935694235854	1078
herd	0.42325525997848146	0.40855447989051563	0.407779409936232	0.426242831264453	2183
hide	0.4596091437149694	0.4612878537242352	0.4591271680924668	0.45255085029808434	10211
holder	0.4144427340621843	0.4155978907437304	0.40396835565879863	0.3906607997616983	1153
honest	0.4973283863823479	0.4980189072833921	0.4892896097136486	0.47485181816350563	4205
hop	0.38616450125777124	0.39130241078231703	0.4162783386500286	0.4150647194631616	1015
hormone	0.2501255595202721	0.24600039739110152	0.25267795112465685	0.26505311951325466	1024
host	0.45802641379458037	0.4681618394746414	0.4880243377664056	0.500806523273455	3693
hostage	0.344704736473287	0.3315198036996643	0.35027342459502964	0.3671636091267546	2134
hugh	0.4640775739546768	0.4902771782615608	0.4811594035050118	0.4563325342390457	2963
ian	0.45309426508643935	0.44075681587651083	0.41901437642390954	0.425629334272228	1073
ibm	0.40040445545211556	0.38917705244475087	0.37446316911238753	0.3746907099631102	1279
idaho	0.40840276202408254	0.3993638530343332	0.4137100818790528	0.4141711897946806	1044
immense	0.482261393471841	0.4797048496614518	0.479218540049698	0.4794794254293989	1409
immune	0.29648698879593555	0.3655113921546745	0.33600059221953116	0.31726917846519376	1101
inch	0.371667593024875	0.38089194055157993	0.38821605354968625	0.3930973353853051	9910
income	0.35055293417551225	0.3537265540328504	0.3599295198727633	0.36902345735903436	8888
india	0.42521078422480013	0.4265618238130142	0.41715896008266423	0.4244332919911085	3921
indiana	0.44308880426978065	0.44676513491663283	0.4505435964614609	0.44280420195380454	1581
indirect	0.5212804835512861	0.5219319341340874	0.5401537480879522	0.544176899499311	1188
infection	0.2287313848894071	0.21793852477469347	0.2180629422137733	0.22398408208388745	1791
ingredient	0.3251514343204335	0.3179955422804936	0.3121324069751499	0.30310453865045656	1757
inhabitant	0.3125327056404602	0.31026426678410596	0.31294055965804196	0.3100871770474171	1060
innovation	0.3469467959682899	0.34996695333146227	0.3572850995844127	0.3619003787612396	1238
insect	0.32628606069960775	0.3210736290179818	0.32066207618410963	0.323930262044551	1952
inspector	0.37933295928999605	0.38346752872912626	0.3878948993645114	0.3828670111827247	1616
institution	0.34094348146412773	0.3497003003570555	0.35141017826397825	0.35296058050346396	6865
instructor	0.35903526670828606	0.35471177257528785	0.3598403472061503	0.3645695410658735	1255
intend	0.30649316365683943	0.3088013449025449	0.3181807697895688	0.3179635452908031	2292
interior	0.4823279272846531	0.4788724619298238	0.4716377871935035	0.46247839909455085	3523
interpretation	0.3050309267634228	0.30995827420693906	0.31845872382045326	0.31918430425574124	2365
intervention	0.31817506244612276	0.33035541157057746	0.34689172924227824	0.35652037462544306	1746
inward	0.4955559735272688	0.4733175045252631	0.47198429116532425	0.47134211657928266	1004
israeli	0.3875566039286102	0.38796785953955243	0.3947374504505685	0.3969309843000148	5608
january	0.39007894046399283	0.389843322385907	0.4049348636896322	0.40464526386338207	4728
jessica	0.3713007228904141	0.37342882853766923	0.40306895394336145	0.4089369380000309	1145
jet	0.38516913447305473	0.3978108840048806	0.41226250314902796	0.41302989397594675	3490
joel	0.42219894326275104	0.4384732759557149	0.43472688956503025	0.4356924369816794	1638
joseph	0.37577282078018204	0.3846669448585652	0.3971550081115978	0.4068879898794115	4409
josh	0.4645700133050899	0.4617650887990711	0.42564923346798744	0.4453708031608644	1233
judgment	0.32522135428697124	0.3239843971825733	0.32735527427134525	0.33018227092052455	4162
